id,article_category,article_title,device_id,fail_reason,is_completed,push_type,retry_count,sent_at,status
77,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,,1,FCM,1,2026-05-25 22:02:23,success
78,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",GxkFogGF8Pe:APA91b5xmBGZS9-xD-bFPMVnkZhsLnkwkjDyh9L-toyWqUI2baZkVnwOqrWrKz_ia5tiflZdx9V_LyAnHZ-1SoHh69r3Iyv1FUQH2Qay1cHfalkyq6bWSGJZVHzBEvTLVfIRT3NbPl9r,,1,FCM,0,2026-05-25 22:02:22,success
79,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,,1,APNs,0,2026-05-25 22:02:22,success
80,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",f39bf503586461119bb48e463fc17c917479a7ebbcd1e5a046e3fe0faf985acb,,1,APNs,0,2026-05-25 22:02:22,success
81,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,,1,APNs,0,2026-05-25 22:02:22,success
82,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",52b799f1540a0b60edcc710450ece3d4d299f04d7fef515c434dabd5589476c7,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
83,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,BadDeviceToken,1,APNs,0,2026-05-25 22:02:22,fail
84,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
85,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,,1,FCM,0,2026-05-25 22:02:22,success
86,정치,"언론사 여론조사 하루 앞서 유출…이원택 측 ""유착 의혹"" 제기",7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,,1,FCM,0,2026-05-25 22:02:22,success
87,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
88,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,DeviceTokenNotForTopic,1,APNs,0,2026-05-25 22:02:22,fail
89,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,,1,APNs,0,2026-05-25 22:02:22,success
90,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,Unavailable,1,FCM,3,2026-05-25 22:10:14,fail
91,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
92,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,,1,FCM,0,2026-05-25 22:02:22,success
93,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
94,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
95,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,,1,APNs,0,2026-05-25 22:02:22,success
96,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,,1,FCM,0,2026-05-25 22:02:22,success
97,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,DeviceTokenNotForTopic,1,APNs,0,2026-05-25 22:02:22,fail
98,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",A8rhm6g0MaY:APA91bKUN13Lty-Q3iQWJLiwYI2qp3F6k_UUpGr7vlnfgdWwC88POWYok-ddCir4pGn9Cjm8Y_WA-02nQ-L9EycVa130ungHPEVEls5U4dyD4NQ-mKM3LdOymg4E9yBczZegY5lTOakT,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
99,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,,1,FCM,0,2026-05-25 22:02:22,success
100,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,,1,FCM,2,2026-05-25 22:09:13,success
101,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,,1,FCM,0,2026-05-25 22:02:22,success
102,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",M9aD9JmikrI:APA91b0tqYY5Qp1vGrQEhmqlXHGO7ueIHTnqpbqcwOOe-wuKlij0wTo5RQ1-RXczl_USHH7XTNnpBW0FbTdIWqikU2Saw0WMXfhxu50tPSVN9wg3oDsHkWo5WUkZYGxYm2C-4r2oZEWB,,1,FCM,0,2026-05-25 22:02:22,success
103,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
104,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,,1,FCM,2,2026-05-25 22:09:13,success
105,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,,1,FCM,0,2026-05-25 22:02:22,success
106,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",BVWS6hX2xL7:APA91bRgKpl9925AueIXVBm7X8m9u1dAInu-pUpMH7wXX4EtJ7c6AC79939AK1SDzuqhJ-YjTx5aZTmNgt1Us0jeVcxLPdt-K7MjYCI0hVzS7QCZujxwZfVGTlzniFbv2X3PpYpJEvHC,,1,FCM,1,2026-05-25 22:02:23,success
107,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,,1,FCM,0,2026-05-25 22:02:22,success
108,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",fC8d4KMjVF0:APA91bi9UN9q5RMF53QuVPYJawV4L1HnlVwTziogKGxBFeuzvvKW3B2oudRyBkVJz6vIifDP-Eet9LQJeUJG8PdHbRVZd7NPCmrmDUbVV70jw6Q07y54p7Z1SvaZTbHZSVhhvqsJp_If,InternalServerError,1,FCM,3,2026-05-25 22:10:14,fail
109,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,,1,APNs,0,2026-05-25 22:02:22,success
110,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,,1,FCM,0,2026-05-25 22:02:22,success
111,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
112,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",v3EnibJKoY9:APA91bE7-77GA-KcwV99GGmyIHRFRAuYGYPxOStCYpzwZqmSnOCsdhfmNsjhGQdGo68SkOR9qRO8YbKk2fn5ERBRSXDI3lsUyU9RiMRB98Rsr32MRgFOpTsjE2xhk-cW9k_--HOW1ypH,,1,FCM,1,2026-05-25 22:02:23,success
113,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,,1,FCM,0,2026-05-25 22:02:22,success
114,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,,1,FCM,1,2026-05-25 22:02:23,success
115,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,,1,APNs,0,2026-05-25 22:02:22,success
116,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
117,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,,1,FCM,2,2026-05-25 22:09:13,success
118,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,,1,FCM,1,2026-05-25 22:02:23,success
119,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
120,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,,1,FCM,0,2026-05-25 22:02:22,success
121,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",GxkFogGF8Pe:APA91b5xmBGZS9-xD-bFPMVnkZhsLnkwkjDyh9L-toyWqUI2baZkVnwOqrWrKz_ia5tiflZdx9V_LyAnHZ-1SoHh69r3Iyv1FUQH2Qay1cHfalkyq6bWSGJZVHzBEvTLVfIRT3NbPl9r,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
122,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
123,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",f39bf503586461119bb48e463fc17c917479a7ebbcd1e5a046e3fe0faf985acb,,1,APNs,0,2026-05-25 22:02:22,success
124,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,,1,APNs,0,2026-05-25 22:02:22,success
125,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",52b799f1540a0b60edcc710450ece3d4d299f04d7fef515c434dabd5589476c7,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
126,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,,1,APNs,0,2026-05-25 22:02:22,success
127,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,,1,APNs,0,2026-05-25 22:02:22,success
128,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,,1,FCM,0,2026-05-25 22:02:22,success
129,정치,"외교부, 세종연구소 이용준 이사장 연임 불승인",7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,,1,FCM,1,2026-05-25 22:02:23,success
130,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,,1,FCM,0,2026-05-25 22:02:22,success
131,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,,1,APNs,0,2026-05-25 22:02:22,success
132,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
133,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,,1,FCM,0,2026-05-25 22:02:22,success
134,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,,1,APNs,0,2026-05-25 22:02:22,success
135,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,,1,FCM,0,2026-05-25 22:02:22,success
136,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,Unregistered,1,APNs,0,2026-05-25 22:02:22,fail
137,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,,1,FCM,0,2026-05-25 22:02:22,success
138,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,,1,APNs,0,2026-05-25 22:02:22,success
139,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
140,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,,1,APNs,0,2026-05-25 22:02:22,success
141,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,A8rhm6g0MaY:APA91bKUN13Lty-Q3iQWJLiwYI2qp3F6k_UUpGr7vlnfgdWwC88POWYok-ddCir4pGn9Cjm8Y_WA-02nQ-L9EycVa130ungHPEVEls5U4dyD4NQ-mKM3LdOymg4E9yBczZegY5lTOakT,,1,FCM,3,2026-05-25 22:10:14,success
142,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,InvalidRegistration,1,FCM,1,2026-05-25 22:02:23,fail
143,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,InvalidRegistration,1,FCM,1,2026-05-25 22:02:23,fail
144,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,,1,FCM,2,2026-05-25 22:09:13,success
145,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,M9aD9JmikrI:APA91b0tqYY5Qp1vGrQEhmqlXHGO7ueIHTnqpbqcwOOe-wuKlij0wTo5RQ1-RXczl_USHH7XTNnpBW0FbTdIWqikU2Saw0WMXfhxu50tPSVN9wg3oDsHkWo5WUkZYGxYm2C-4r2oZEWB,Unavailable,1,FCM,3,2026-05-25 22:10:14,fail
146,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,BadDeviceToken,1,APNs,0,2026-05-25 22:02:22,fail
147,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,,1,FCM,0,2026-05-25 22:02:22,success
148,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,,1,FCM,1,2026-05-25 22:02:23,success
149,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,BVWS6hX2xL7:APA91bRgKpl9925AueIXVBm7X8m9u1dAInu-pUpMH7wXX4EtJ7c6AC79939AK1SDzuqhJ-YjTx5aZTmNgt1Us0jeVcxLPdt-K7MjYCI0hVzS7QCZujxwZfVGTlzniFbv2X3PpYpJEvHC,,1,FCM,0,2026-05-25 22:02:22,success
150,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,,1,FCM,0,2026-05-25 22:02:22,success
151,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,fC8d4KMjVF0:APA91bi9UN9q5RMF53QuVPYJawV4L1HnlVwTziogKGxBFeuzvvKW3B2oudRyBkVJz6vIifDP-Eet9LQJeUJG8PdHbRVZd7NPCmrmDUbVV70jw6Q07y54p7Z1SvaZTbHZSVhhvqsJp_If,,1,FCM,0,2026-05-25 22:02:22,success
152,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,,1,APNs,0,2026-05-25 22:02:22,success
153,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,,1,FCM,0,2026-05-25 22:02:22,success
154,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,InvalidRegistration,1,FCM,0,2026-05-25 22:02:22,fail
155,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,v3EnibJKoY9:APA91bE7-77GA-KcwV99GGmyIHRFRAuYGYPxOStCYpzwZqmSnOCsdhfmNsjhGQdGo68SkOR9qRO8YbKk2fn5ERBRSXDI3lsUyU9RiMRB98Rsr32MRgFOpTsjE2xhk-cW9k_--HOW1ypH,,1,FCM,1,2026-05-25 22:02:23,success
156,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,,1,FCM,0,2026-05-25 22:02:22,success
157,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,,1,FCM,1,2026-05-25 22:02:23,success
158,정치,'관저 이전 의혹' 이상민도 직권남용 입건…인사 불이익 수사,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,ExpiredProviderToken,1,APNs,0,2026-05-25 22:02:22,fail
